property_id,lat,lng,addr_street,suburb,closest_train_station_id,distance_to_closest_train_station,travel_min_to_MC,direct_journey_flag,House_report,Median_house_price,House_quarterly_growth,House_twelve_month_growth,House_average_annual_growth
67249,-37.756144,145.364977,23 North Road,LILYDALE,19876,1.5212512739790014,51,1,"Lilydale, 3140 ranked 438th in VIC when comparing growth in median property values or capital gain over the last 12 months. Lilydale is one of 2099 in our list for VIC
When looking at the potential capital gains offered to property investors over the last 3 years, Lilydale comes in at number 602th in VIC.
Our latest figures would indicate that property sellers in Lilydale are currently offering property investors an average price cut of -3.46% below the asking price at the moment. 
At number 1578 in a list of fastest selling suburbs, Lilydale is in the TOP 40% of suburbs in Australia with an average of days on market 28.4 for properties listed there.
The VIC suburb of Lilydale, 3140 is in the  Yarra Ranges (S) local government area.
","$850,000",14.48%,22.51%,7.80%
55297,-37.836736,145.087344,21 Wingan Avenue,CAMBERWELL,19850,1.3131226120490955,23,1,"Over the last year, property investments in Camberwell, 3124 have given investors a capital gain of 21.99%. This compares averagely with the 22.78% for VIC as a whole.
Camberwell,3124 was ranked 708 in Australia by increase in median property value over the quarter.
Property buyers and investors in Camberwell 3124 should be seeing an average reduction in asking price of around 0.00% . This means that Camberwell is holding prices well when compared to other suburbs in VIC.
At number 4494 in a list of fastest selling suburbs, Camberwell is in the bottom 20% of suburbs in Australia with an average of days on market 79.2308 for properties listed there.
A  $1100 per week rent on the median house gives suburb investors a gross yield of circa 1.51%, without taking into account capital value appreciation, which has been averaging out at  9.96%.
","$2,500,000",9.99%,21.99%,9.96%
86380,-37.913607,144.988471,23 Albert Street,BRIGHTON,19951,0.7081871407998904,Not available,0,"Brighton  has had a very poor year for property investment returns compared to the rest of VIC, giving investors a capital gain of 8.42% to date . 
Over the longer term, Brighton has seen property prices  show investors a 14.44% return over the last 3 years. This is worse than over the last 12 months
Vendor discounting in Brighton is giving property investors an average Vendor Discount of around -4.61%. This puts suburb at number 135th in VIC when ranking the most discounted suburbs.
","$3,416,000",9.81%,8.42%,8.42%
14275,-37.752504,144.905121,31 McCarron Parade,ESSENDON,20037,1.0501572544888418,16,1,"Investment property in Essendon has done not badly for investors when compared to the country as a whole over the last 12 months, with an increase in the median house price of 21.87%
A 56.82% growth in median value for property investors in Essendon,3040 puts this suburb at number 223th in terms of best performing suburbs in VIC
State is the 6th most discounted Australian state or territory in this month’s figures with an average Vendor Discount of -1.95% offered to property buyers. Sellers in Essendon itself are offering an average vendor discount of  -2.33% to real estate investors.
Essendon is 185th on a list of best yielding suburbs for rents in VIC with a 4.27% return
","$1,700,000",12.31%,21.87%,6.76%
65396,-37.799556,145.317954,47 Margaret Street,KILSYTH,19877,1.7191159209691282,45,1,"Property value increases in Kilsyth  have tracked lower than  the VIC average of 22.78% over the last 12 months.
Kilsyth,3137 was ranked 352 in Australia by increase in median property value over the quarter.
Vendor discounting in Kilsyth is giving property investors an average Vendor Discount of around 0.00%. This puts suburb at number 376th in VIC when ranking the most discounted suburbs.
The VIC suburb of Kilsyth, 3137 is in the  Yarra Ranges (S) local government area.
","$780,000",14.35%,7.35%,12.47%
36245,-37.67235,145.033129,2 Menzies Parade,LALOR,20006,1.5795845131114368,47,1,"With a capital gain of 27.57% for the last 12 months, Lalor, 3075 has  performed  for property investments than its average annual 9.75% property  growth over the last 5 years.
Taking the average capital gain, or increase in median house value,  Lalor,3075 has racked up an average of 27.57% over the period. This ranks it number 827th in the whole country for real estate investors looking at median house price increases.
The most recent median price for Lalor is $690250, with sellers offering an average of 0.00% off the asking price.
In the last year 268 properties changed hands in Lalor, which puts it as the 90th most active market in VIC when comparing the number of sales per suburb.
Property investors should expect to get  $950 weekly from the median priced house in this suburb.
","$690,250",13.73%,27.57%,9.75%
9380,-37.860053,144.727279,20 Cheviot Drive,TRUGANINA,46468,2.081745401036685,Not available,0,"Truganina  has had a pretty good year for property investment returns compared to the rest of VIC, giving investors a capital gain of 25.58% to date . 
Truganina,3029 was ranked 367 in Australia by increase in median property value over the quarter.
Vendor discounting in Truganina is giving property investors an average Vendor Discount of around -3.99%. This puts suburb at number 188th in VIC when ranking the most discounted suburbs.
Advertised rents are around the  $470 mark per week – giving a return of 3.62% based on the median price in Suburb
","$600,000",13.92%,25.58%,8.03%
25954,-37.581509,144.924156,21 Highbury Circuit,CRAIGIEBURN,40221,2.822732474350973,40,1,"At number 984th in the list of Australian suburbs  ordered by increase in median house value over the last year,  Craigieburn, 3064 is in the top 20% with a property value increase of 25.00% recorded in median house prices.
If we look at median property appreciation over just the last three months, Craigieburn has given property investors a paper return of 11.00%. This puts Suburb as 333 on a list of fastest fasting appreciating suburbs in VIC
Property buyers and investors in Craigieburn 3064 should be seeing an average reduction in asking price of around 0.00% . This means that Craigieburn is holding prices well when compared to other suburbs in VIC.
Often selling an investment property can take time, and in Craigieburn the average time real estate has been on the market is 0 days.
Using the current median advertised rental of  $880 and the average annual increase in value of a median property of  10.45%, investors should hope to achieve an overall return of 7.53%
","$608,000",11.00%,25.00%,10.45%
54906,-37.835488,145.084358,109 Highfield Road,CAMBERWELL,19850,1.2218105608028946,23,1,"Over the last year, property investments in Camberwell, 3124 have given investors a capital gain of 21.99%. This compares averagely with the 22.78% for VIC as a whole.
Camberwell,3124 was ranked 708 in Australia by increase in median property value over the quarter.
Property buyers and investors in Camberwell 3124 should be seeing an average reduction in asking price of around 0.00% . This means that Camberwell is holding prices well when compared to other suburbs in VIC.
At number 4494 in a list of fastest selling suburbs, Camberwell is in the bottom 20% of suburbs in Australia with an average of days on market 79.2308 for properties listed there.
A  $1100 per week rent on the median house gives suburb investors a gross yield of circa 1.51%, without taking into account capital value appreciation, which has been averaging out at  9.96%.
","$2,500,000",9.99%,21.99%,9.96%
81545,-37.96461868,145.21401980000005,83 Boyd Street,DANDENONG NORTH,19889,2.4848819180128383,42,1,"If you compare the increase in value of investment property in  Dandenong North, 3175  to the rest of Australia, it performed very well. The median increase in value, or capital gain property investors experienced for this VIC suburb was 26.36%.
When looking at the potential capital gains offered to property investors over the last 3 years, Dandenong North comes in at number 721th in VIC.
Vendor discounting in Dandenong North is giving property investors an average Vendor Discount of around 0.00%. This puts suburb at number 376th in VIC when ranking the most discounted suburbs.
Residents and property investors in Dandenong North have been waiting around 58.0556 days to sell a property.
Dandenong North is 29th on a list of best yielding suburbs for rents in VIC with a 6.60% return
","$710,000",10.82%,26.36%,-0.37%
27258,-37.61022186,144.9308929,54 Edington Way,CRAIGIEBURN,40221,1.4410018582655868,40,1,"At number 984th in the list of Australian suburbs  ordered by increase in median house value over the last year,  Craigieburn, 3064 is in the top 20% with a property value increase of 25.00% recorded in median house prices.
If we look at median property appreciation over just the last three months, Craigieburn has given property investors a paper return of 11.00%. This puts Suburb as 333 on a list of fastest fasting appreciating suburbs in VIC
Property buyers and investors in Craigieburn 3064 should be seeing an average reduction in asking price of around 0.00% . This means that Craigieburn is holding prices well when compared to other suburbs in VIC.
Often selling an investment property can take time, and in Craigieburn the average time real estate has been on the market is 0 days.
Using the current median advertised rental of  $880 and the average annual increase in value of a median property of  10.45%, investors should hope to achieve an overall return of 7.53%
","$608,000",11.00%,25.00%,10.45%
4936,-37.864118,144.837101,16 Chifley Avenue,ALTONA,19927,0.5354871996653672,Not available,0,"Altona is an average performer in VIC when comparing  median price capital growth over the last year. Altona gave property investors  a  average capital gain  figure when compared to the rest of the state, with 22.87%.
Comparing Altona,3018 ‘s 5year and quarterly average capital gain offered to property investors, it performed less well across the longer period
LACK OF BUYER INTEREST may well be the reason that Altona  is offering  property investors an average of -1.95. This rate of discount on properties puts  Suburb at number 376th in terms of most discounted suburbs in VIC
Residents and property investors in Altona have been waiting around 57.5 days to sell a property.
","$1,120,000",10.87%,22.87%,10.02%
92543,-37.985041,145.090914,1/4 Margaret Street,PARKDALE,19864,1.5615277695355378,44,1,"If you compare the increase in value of investment property in  Parkdale, 3195  to the rest of Australia, it performed quite well. The median increase in value, or capital gain property investors experienced for this VIC suburb was 21.36%.
Parkdale,3195 was ranked 571 in Australia by increase in median property value over the quarter.
Our latest figures would indicate that property sellers in Parkdale are currently offering property investors an average price cut of 0.00% below the asking price at the moment. 
Renters in Suburb are facing rents around   $17680 per annum or  $340 every week.
","$1,497,500",11.18%,21.36%,8.86%
89649,-37.948389,145.009615,70 Bamfield Street,SANDRINGHAM,19948,0.4934370393215419,Not available,0,"If you compare the increase in value of investment property in  Sandringham, 3191  to the rest of Australia, it performed somewhat poorly. The median increase in value, or capital gain property investors experienced for this VIC suburb was 7.09%.
If we look at median property appreciation over just the last three months, Sandringham has given property investors a paper return of 9.87%. This puts Suburb as 466 on a list of fastest fasting appreciating suburbs in VIC
LACK OF BUYER INTEREST may well be the reason that Sandringham  is offering  property investors an average of -1.95. This rate of discount on properties puts  Suburb at number 376th in terms of most discounted suburbs in VIC
Often selling an investment property can take time, and in Sandringham the average time real estate has been on the market is 51.75 days.
Sandringham is 658th on a list of best yielding suburbs for rents in VIC with a 0.00% return
","$2,335,000",9.87%,7.09%,0.88%
16826,-37.703166,144.94179499999996,22 Lockley Street,HADFIELD,19961,1.529535335466277,30,1,"Investment property in Hadfield has done well for investors when compared to the country as a whole over the last 12 months, with an increase in the median house price of 33.33%
While Hadfield,3046 ranked number 212th in VIC for increase in median house value (annualised) increase, it is ranked 403th over the last 5 years.
Property investors looking for a bargain in Hadfield should be aiming for at least 0.00% off the asking price, which is the average vendor discount  being achieved at the moment.
On average over the past year, suburb has had 8.83 sales per month, which equates to 106 per year.
The VIC suburb of Hadfield, 3046 is in the  Moreland (C) local government area.
","$863,000",12.47%,33.33%,9.46%
19998,-37.796413,144.95439299999995,86 Story Street,PARKVILLE,19973,1.5804061814577857,5,1,"VIC has seen average median house prices change by 22.78% which means that Parkville, 3052  has done well for property investors by showing a capital gain of 40.38% over the last year
When looking at the potential capital gains offered to property investors over the last 3 years, Parkville comes in at number 561th in VIC.
Vendor discounting in Parkville is giving property investors an average Vendor Discount of around 0.00%. This puts suburb at number 376th in VIC when ranking the most discounted suburbs.
In the last year 25 properties changed hands in Parkville, which puts it as the 635th most active market in VIC when comparing the number of sales per suburb.
With the median price for a house in Parkville being  $2000000 and the advertised rent reaching  $0 the gross rental yield for property investors calculates out to be 0.00%
","$2,000,000",11.80%,40.38%,8.38%
81576,-37.98354721,145.20304869999995,9 Marion Street,DANDENONG,19888,0.924110202515301,45,1,"Dandenong is an average performer in VIC when comparing  median price capital growth over the last year. Dandenong gave property investors  a  average capital gain  figure when compared to the rest of the state, with 24.24%.
If we look at median property appreciation over just the last three months, Dandenong has given property investors a paper return of 10.81%. This puts Suburb as 358 on a list of fastest fasting appreciating suburbs in VIC
LACK OF BUYER INTEREST may well be the reason that Dandenong  is offering  property investors an average of -1.95. This rate of discount on properties puts  Suburb at number 36th in terms of most discounted suburbs in VIC
","$690,000",10.81%,24.24%,1.81%
58322,-37.828097,145.14858700000005,74 Main Street,BLACKBURN,19898,0.9022213159953194,26,1,"Blackburn is an average performer in VIC when comparing  median price capital growth over the last year. Blackburn gave property investors  a  average capital gain  figure when compared to the rest of the state, with 22.06%.
The five-year average increase in median property values for Blackburn,3130 has given property investors a potential capital gain of 29.69% across each of those five years.
Blackburn3130 is  located in VIC  which offers an average discount of -1.95% to property investors.  Blackburn itself is showing figures that indicate -4.61% is the average achievable by property buyers investing in the suburb.
A  $380 per week rent on the median house gives suburb investors a gross yield of circa 4.76%, without taking into account capital value appreciation, which has been averaging out at  3.00%.
","$1,595,000",13.54%,22.06%,3.00%
15352,-37.726703,144.917838,49 Mascoma Street,STRATHMORE,20034,1.0174140582074511,23,1,"With a capital gain of 3.67% for the last 12 months, Strathmore, 3041 has  performed  for property investments than its average annual 6.42% property  growth over the last 5 years.
Strathmore,3041 has offered an average of 3.67% return per annum in house price rises to property investors over the last three years.
State is the 6th most discounted Australian state or territory in this month’s figures with an average Vendor Discount of -1.95% offered to property buyers. Sellers in Strathmore itself are offering an average vendor discount of  0.00% to real estate investors.
The VIC suburb of Strathmore, 3041 is in the  Moonee Valley (C) local government area.
","$1,475,000",12.37%,3.67%,6.42%
71396,-37.85894,145.21983400000005,3 Knowsley Court,WANTIRNA,19871,4.042145272689602,37,1,"With a capital gain of 21.01% for the last 12 months, Wantirna, 3152 has  performed  for property investments than its average annual 8.63% property  growth over the last 5 years.
Over the longer term, Wantirna has seen property prices  show investors a 28.99% return over the last 3 years. This is worse than over the last 12 months
Wantirna3152 is  located in VIC  which offers an average discount of -1.95% to property investors.  Wantirna itself is showing figures that indicate -3.02% is the average achievable by property buyers investing in the suburb.
At number 1558 in a list of fastest selling suburbs, Wantirna is in the TOP 40% of suburbs in Australia with an average of days on market 27.9351 for properties listed there.
Advertised rents are around the  $504 mark per week – giving a return of 2.94% based on the median price in Suburb
","$1,027,000",11.25%,21.01%,8.63%
62936,-37.831254,145.261427,4 Wayne Court,HEATHMONT,19870,1.3068509645480482,41,1,"Property value increases in Heathmont  have tracked just higher than  the VIC average of 22.78% over the last 12 months.
Heathmont,3135 was ranked 530 in Australia by increase in median property value over the quarter.
Vendor discounting in Heathmont is giving property investors an average Vendor Discount of around -3.82%. This puts suburb at number 212th in VIC when ranking the most discounted suburbs.
On average over the past year, suburb has had 10.83 sales per month, which equates to 130 per year.
","$1,024,000",11.61%,28.78%,3.55%
66065,-37.77016068,145.31327819999996,24 Highview Ave,MOOROOLBARK,19877,1.6257372079240515,45,1,"If you compare the increase in value of investment property in  Mooroolbark, 3138  to the rest of Australia, it performed poorly. The median increase in value, or capital gain property investors experienced for this VIC suburb was 0.00%.
Mooroolbark,3138 has offered an average of 0.00% return per annum in house price rises to property investors over the last three years.
The most recent median price for Mooroolbark is $818500, with sellers offering an average of -8.58% off the asking price.
Renters in Suburb are facing rents around   $0 per annum or  $0 every week.
","$818,500",14.36%,0.00%,11.40%
1318,-37.800216,144.880944,66 McDougall Drive,FOOTSCRAY,20023,0.4241518438357375,14,1,"If you compare the increase in value of investment property in  Footscray, 3011  to the rest of Australia, it performed very well. The median increase in value, or capital gain property investors experienced for this VIC suburb was 25.83%.
Comparing Footscray,3011 ‘s 5year and quarterly average capital gain offered to property investors, it performed less well across the longer period
Property buyers and investors in Footscray 3011 should be seeing an average reduction in asking price of around -4.87% . This means that Footscray is holding prices well when compared to other suburbs in VIC.
Property investors should expect to get  $0 weekly from the median priced house in this suburb.
","$958,750",11.49%,25.83%,6.61%
42431,-37.767476,145.052075,6 Ashby Grove,EAGLEMONT,19934,0.4632135082143094,33,1,"Property investors who have had real estate in Eaglemont, 3084 should be relatively pleased with this VIC suburb’s performance compared to the rest of the country. Over the last year it has seen median house prices increase in value by 22.00%
Across a shorter period, Eaglemont, 3084 has seen a median price increase of 9.73% over the last quarter. 
Our latest figures would indicate that property sellers in Eaglemont are currently offering property investors an average price cut of 0.00% below the asking price at the moment. 
The VIC suburb of Eaglemont, 3084 is in the  Banyule (C) local government area.
","$2,240,000",9.73%,22.00%,9.59%
9522,-37.84755707,144.7237396,4 Merribah Way,TRUGANINA,46468,3.2414887758733077,Not available,0,"Truganina  has had a pretty good year for property investment returns compared to the rest of VIC, giving investors a capital gain of 25.58% to date . 
Truganina,3029 was ranked 367 in Australia by increase in median property value over the quarter.
Vendor discounting in Truganina is giving property investors an average Vendor Discount of around -3.99%. This puts suburb at number 188th in VIC when ranking the most discounted suburbs.
Advertised rents are around the  $470 mark per week – giving a return of 3.62% based on the median price in Suburb
","$600,000",13.92%,25.58%,8.03%
67256,-37.74606323,145.3472138,24 Arwon Crt,LILYDALE,19876,1.053358837619787,51,1,"Lilydale, 3140 ranked 438th in VIC when comparing growth in median property values or capital gain over the last 12 months. Lilydale is one of 2099 in our list for VIC
When looking at the potential capital gains offered to property investors over the last 3 years, Lilydale comes in at number 602th in VIC.
Our latest figures would indicate that property sellers in Lilydale are currently offering property investors an average price cut of -3.46% below the asking price at the moment. 
At number 1578 in a list of fastest selling suburbs, Lilydale is in the TOP 40% of suburbs in Australia with an average of days on market 28.4 for properties listed there.
The VIC suburb of Lilydale, 3140 is in the  Yarra Ranges (S) local government area.
","$850,000",14.48%,22.51%,7.80%
60172,-37.816281,145.19919199999995,628 Whitehorse Road,MITCHAM,19900,0.6633087115943136,30,1,"Property value increases in Mitcham  have tracked just higher than  the VIC average of 22.78% over the last 12 months.
Over the longer term, Mitcham has seen property prices  show investors a 17.92% return over the last 3 years. This is an improvement over the last 12 months
Property investors looking for a bargain in Mitcham should be aiming for at least 0.00% off the asking price, which is the average vendor discount  being achieved at the moment.
Advertised rents are around the  $400 mark per week – giving a return of 3.33% based on the median price in Suburb
","$1,192,000",13.64%,31.30%,7.82%
2204,-37.78903579999999,144.8796845,36 Howard Street,MAIDSTONE,20023,1.5059182715881687,14,1,"Over the last year, property investments in Maidstone, 3012 have given investors a capital gain of 16.79%. This compares badly with the 22.78% for VIC as a whole.
Across a shorter period, Maidstone, 3012 has seen a median price increase of 11.53% over the last quarter. 
Vendor discounting in Maidstone is giving property investors an average Vendor Discount of around 0.00%. This puts suburb at number 376th in VIC when ranking the most discounted suburbs.
Residents and property investors in Maidstone have been waiting around 0 days to sell a property.
","$871,000",11.53%,16.79%,8.51%
4897,-37.863385,144.845309,14 Cambridge Street,SEAHOLME,19927,0.6264259907832695,Not available,0,"Property investors who have had real estate in Seaholme, 3018 should be relatively pleased with this VIC suburb’s performance compared to the rest of the country. Over the last year it has seen median house prices increase in value by 18.76%
When looking at the potential capital gains offered to property investors over the last 3 years, Seaholme comes in at number 447th in VIC.
Seaholme3018 is  located in VIC  which offers an average discount of -1.95% to property investors.  Seaholme itself is showing figures that indicate 0.00% is the average achievable by property buyers investing in the suburb.
The VIC suburb of Seaholme, 3018 is in the  Hobsons Bay (C) local government area.
","$1,187,500",10.88%,18.76%,7.40%
74852,-37.900135,145.070368,23 Swan Road,MURRUMBEENA,19918,0.865745987151513,23,1,"VIC has seen average median house prices change by 22.78% which means that Murrumbeena, 3163  has done well for property investors by showing a capital gain of 19.26% over the last year
Murrumbeena,3163 was ranked 622 in Australia by increase in median property value over the quarter.
The most recent median price for Murrumbeena is $1628500, with sellers offering an average of 0.00% off the asking price.
","$1,628,500",10.65%,19.26%,6.40%
5541,-37.79286957,144.8471069,16 Pritchard Avenue,BRAYBROOK,20021,1.3414103187068178,20,1,"Braybrook  has had a pretty average year for property investment returns compared to the rest of VIC, giving investors a capital gain of 24.93% to date . 
Braybrook,3019 was ranked 535 in Australia by increase in median property value over the quarter.
Braybrook3019 is  located in VIC  which offers an average discount of -1.95% to property investors.  Braybrook itself is showing figures that indicate 0.00% is the average achievable by property buyers investing in the suburb.
Braybrook is 412th on a list of best yielding suburbs for rents in VIC with a 3.15% return
","$741,000",11.56%,24.93%,3.74%
42622,-37.765126,145.058473,80 The Eyrie,EAGLEMONT,19934,0.43398352414714897,33,1,"Property investors who have had real estate in Eaglemont, 3084 should be relatively pleased with this VIC suburb’s performance compared to the rest of the country. Over the last year it has seen median house prices increase in value by 22.00%
Across a shorter period, Eaglemont, 3084 has seen a median price increase of 9.73% over the last quarter. 
Our latest figures would indicate that property sellers in Eaglemont are currently offering property investors an average price cut of 0.00% below the asking price at the moment. 
The VIC suburb of Eaglemont, 3084 is in the  Banyule (C) local government area.
","$2,240,000",9.73%,22.00%,9.59%
73119,-37.8664992,145.28743319999995,19 Underwood Road,BORONIA,19869,0.7245164439019438,44,1,"If you compare the increase in value of investment property in  Boronia, 3155  to the rest of Australia, it performed quite well. The median increase in value, or capital gain property investors experienced for this VIC suburb was 21.05%.
If we look at median property appreciation over just the last three months, Boronia has given property investors a paper return of 11.29%. This puts Suburb as 306 on a list of fastest fasting appreciating suburbs in VIC
The most recent median price for Boronia is $820000, with sellers offering an average of 0.00% off the asking price.
In the last year 282 properties changed hands in Boronia, which puts it as the 83th most active market in VIC when comparing the number of sales per suburb.
With the median price for a house in Boronia being  $820000 and the advertised rent reaching  $535 the gross rental yield for property investors calculates out to be 4.03%
","$820,000",11.29%,21.05%,5.73%
10725,-37.791075,144.921157,6 Smorgon Square,KENSINGTON,20040,0.8046321361685146,10,1,"Property value increases in Kensington  have tracked just higher than  the VIC average of 22.78% over the last 12 months.
Over the longer term, Kensington has seen property prices  show investors a 17.98% return over the last 3 years. This is an improvement over the last 12 months
LACK OF BUYER INTEREST may well be the reason that Kensington  is offering  property investors an average of -1.95. This rate of discount on properties puts  Suburb at number 73th in terms of most discounted suburbs in VIC
Property investors should expect to get  $765 weekly from the median priced house in this suburb.
","$1,167,500",11.79%,27.76%,8.20%
16883,-37.71330261,144.946991,24 TALBOT STREET,HADFIELD,19962,1.2025617755817493,28,1,"Investment property in Hadfield has done well for investors when compared to the country as a whole over the last 12 months, with an increase in the median house price of 33.33%
While Hadfield,3046 ranked number 212th in VIC for increase in median house value (annualised) increase, it is ranked 403th over the last 5 years.
Property investors looking for a bargain in Hadfield should be aiming for at least 0.00% off the asking price, which is the average vendor discount  being achieved at the moment.
On average over the past year, suburb has had 8.83 sales per month, which equates to 106 per year.
The VIC suburb of Hadfield, 3046 is in the  Moreland (C) local government area.
","$863,000",12.47%,33.33%,9.46%
16492,-37.69642639,144.923645,130 DALEY STREET,GLENROY,20031,0.7015361844628543,30,1,"Glenroy is in the bottom 30% in VIC when comparing  median price capital growth over the last year. Glenroy gave property investors  a  disappointing capital gain  figure when compared to the rest of the state, with 16.90%.
Data for the last quarter indicates that, in the short term at least, the capital value growth rate for property investors in Glenroy has increased when compared to the 5 year average  annual rate.
Property investors looking for a bargain in Glenroy should be aiming for at least -5.44% off the asking price, which is the average vendor discount  being achieved at the moment.
On average over the past year, suburb has had 21.33 sales per month, which equates to 256 per year.
A  $370 per week rent on the median house gives suburb investors a gross yield of circa 4.64%, without taking into account capital value appreciation, which has been averaging out at  3.20%.
","$825,000",12.47%,16.90%,3.20%
47637,-37.706113,145.137981,90 Warringah Crescent,ELTHAM NORTH,19987,1.1984916171388609,51,1,"Over the last year, property investments in Eltham North, 3095 have given investors a capital gain of 38.64%. This compares very favourably with the 22.78% for VIC as a whole.
Eltham North,3095 was ranked 423 in Australia by increase in median property value over the quarter.
Eltham North, 3095 is offering  VIC ‘s 376th most  discounted properties when looking at the average discount being offered by vendors. This puts it in the bottom 30% of discounts offered by this VIC.
On average over the past year, suburb has had 8.75 sales per month, which equates to 105 per year.
The VIC suburb of Eltham North, 3095 is in the  Nillumbik (S) local government area.
","$1,200,000",12.96%,38.64%,11.01%
37614,-37.645988,145.047939,6 Merrill Drive,EPPING,45795,1.719491247049928,53,1,"With a capital gain of 21.33% for the last 12 months, Epping, 3076 has  performed  for property investments than its average annual 4.65% property  growth over the last 5 years.
Taking the average capital gain, or increase in median house value,  Epping,3076 has racked up an average of 21.33% over the period. This ranks it number 767th in the whole country for real estate investors looking at median house price increases.
Property investors looking for a bargain in Epping should be aiming for at least 0.00% off the asking price, which is the average vendor discount  being achieved at the moment.
At number 1493 in a list of fastest selling suburbs, Epping is in the TOP 30% of suburbs in Australia with an average of days on market 26.8182 for properties listed there.
With the median price for a house in Epping being  $640000 and the advertised rent reaching  $360 the gross rental yield for property investors calculates out to be 4.11%
","$640,000",13.75%,21.33%,4.65%
19859,-37.670974,144.902748,9 Hesse Court,WESTMEADOWS,20030,2.003673542565559,32,1,"Investment property in Westmeadows has done not badly for investors when compared to the country as a whole over the last 12 months, with an increase in the median house price of 18.58%
Westmeadows,3049 has offered an average of 18.58% return per annum in house price rises to property investors over the last three years.
Westmeadows, 3049 is offering  VIC ‘s 376th most  discounted properties when looking at the average discount being offered by vendors. This puts it in the bottom 40% of discounts offered by this VIC.
Westmeadows is 359th on a list of best yielding suburbs for rents in VIC with a 3.48% return
","$715,000",10.97%,18.58%,5.43%
90018,-37.969759,145.077899,14 Gardenia Crescent,CHELTENHAM,19865,1.7505792718924231,42,1,"Investment property in Cheltenham has done well for investors when compared to the country as a whole over the last 12 months, with an increase in the median house price of 30.00%
The five-year average increase in median property values for Cheltenham,3192 has given property investors a potential capital gain of 61.16% across each of those five years.
Property investors looking for a bargain in Cheltenham should be aiming for at least -3.27% off the asking price, which is the average vendor discount  being achieved at the moment.
Cheltenham is 539th on a list of best yielding suburbs for rents in VIC with a 2.53% return
","$1,238,000",11.11%,30.00%,10.88%
41686,-37.741017,145.088634,16 Warren Road,VIEWBANK,19936,1.9908648308783663,35,1,"Property value increases in Viewbank  have tracked higher than  the VIC average of 22.78% over the last 12 months.
A 36.74% growth in median value for property investors in Viewbank,3084 puts this suburb at number 481th in terms of best performing suburbs in VIC
Property buyers and investors in Viewbank 3084 should be seeing an average reduction in asking price of around 0.00% . This means that Viewbank is holding prices well when compared to other suburbs in VIC.
Property investors should expect to get  $600 weekly from the median priced house in this suburb.
","$1,211,500",9.74%,34.58%,20.40%
53770,-37.818271,145.007553,8 Birch Square,RICHMOND,19906,1.0340486193035758,8,1,"At number 407th in the list of Australian suburbs  ordered by increase in median house value over the last year,  Richmond, 3121 is in the top 10% with a property value increase of 33.33% recorded in median house prices.
When looking at the potential capital gains offered to property investors over the last 3 years, Richmond comes in at number 169th in VIC.
State is the 6th most discounted Australian state or territory in this month’s figures with an average Vendor Discount of -1.95% offered to property buyers. Sellers in Richmond itself are offering an average vendor discount of  -6.20% to real estate investors.
On average over the past year, suburb has had 26.67 sales per month, which equates to 320 per year.
The VIC suburb of Richmond, 3121 is in the  Yarra (C) local government area.
","$1,425,000",14.29%,33.33%,8.31%
32736,-37.739436,144.984277,4 Raymond Street,PRESTON,20012,1.432562346200989,34,1,"With a capital gain of 24.71% for the last 12 months, Preston, 3072 has  performed  for property investments than its average annual 9.65% property  growth over the last 5 years.
Taking the average capital gain, or increase in median house value,  Preston,3072 has racked up an average of 24.71% over the period. This ranks it number 2584th in the whole country for real estate investors looking at median house price increases.
LACK OF BUYER INTEREST may well be the reason that Preston  is offering  property investors an average of -1.95. This rate of discount on properties puts  Suburb at number 376th in terms of most discounted suburbs in VIC
Using the current median advertised rental of  $505 and the average annual increase in value of a median property of  9.65%, investors should hope to achieve an overall return of 2.19%
","$1,200,050",10.42%,24.71%,9.65%
86207,-37.895288,144.996694,16 Murphy Street,BRIGHTON,19953,0.6750035079011456,Not available,0,"Brighton  has had a very poor year for property investment returns compared to the rest of VIC, giving investors a capital gain of 8.42% to date . 
Over the longer term, Brighton has seen property prices  show investors a 14.44% return over the last 3 years. This is worse than over the last 12 months
Vendor discounting in Brighton is giving property investors an average Vendor Discount of around -4.61%. This puts suburb at number 135th in VIC when ranking the most discounted suburbs.
","$3,416,000",9.81%,8.42%,8.42%
83146,-37.885621,145.24954,3 Valetta Crescent,KNOXFIELD,19868,4.039774604696463,46,1,"If you compare the increase in value of investment property in  Knoxfield, 3180  to the rest of Australia, it performed somewhat poorly. The median increase in value, or capital gain property investors experienced for this VIC suburb was 8.09%.
If we look at median property appreciation over just the last three months, Knoxfield has given property investors a paper return of 11.36%. This puts Suburb as 300 on a list of fastest fasting appreciating suburbs in VIC
When looking to buy, or assessing what properties are really achieving at sale, it's essential for property investors to take into account what discounts are being offered in Knoxfield, 3180.  Typically our figures indicate that -5.45% is being offered, which puts this VIC suburb at 484th most discounted overall in Australia.
At number 2429 in a list of fastest selling suburbs, Knoxfield is just in the top half of suburbs in Australia with an average of days on market 40.3739 for properties listed there.
The VIC suburb of Knoxfield, 3180 is in the  Knox (C) local government area.
","$968,150",11.36%,8.09%,0.86%
